,text,sentiment
5076,URL teen fucks barman in front of blind guy  USERID  USERID  USERID  USERID  USERID  USERID  USERID ,1
5077,URL teen fucks barman in front of blind guy  USERID  USERID  USERID  USERID USERID  USERID  USERID  USERID ,1
5078,URL teens be  USERID  USERID  USERID  USERID  USERID  USERID hardcore with fatcock  USERID URL  USERID ,0
5079,URL the jungle book vhs 1995 letterbox edition clam shell  USERID ,2
5080,URL this is so fucking cute i cant  USERID USERID  USERID USERID  USERID USERID  USERID ,0
5081,URL three cock for a frenchy girl URL  USERID  USERID  USERID  USERID ,0
5082,URL upskirts women  USERID  USERID  USERID  USERID  USERID  USERID hardcore with fatcock  USERID URL  USERID ,0
5083,URL upskirts women  USERID  USERID  USERID  USERID  USERID  USERID milf with bigcock  USERID URL  USERID ,0
5084,URL what play is do you prefer i want to quickly fuck fuck  USERID URL  USERID ,1
5085,URL whore cums for a jumpand she really gets jumped URL  USERID  USERID  USERID  USERID  USERID  USERID ,1
5086,URL whores at the porn theater URL  USERID  USERID  USERID  USERID  USERID ,1
3819,USERID smile big and kiss your cheek  USERID hello  USERID ,0
5087,a  USERID USERID follbck dong  USERID  USERID ,0
5088,"a b c  USERID d e f g 
ill suck mikeys dick for free
h i j k  USERID l mn  USERID o p
but luke wont let mee  USERID ",0
5089,a baby cried at work today it sounded like the beginning of big seans i dont fuck with you  USERID ,1
5090,a big  USERID hello to our new followers  USERID USERID via URL  USERID ,0
5091,"a big thing of fucking wacko
my hair is straighter than a stick  USERID ",2
5092,a big tits asian girl rubs her tight pussy on a thick dick  USERID USERID URL  USERID  USERID  USERID  USERID ,0
5093,a bitch a see a nigga ride pass an tweet wit bae  USERID ,2
5094,a bitch can whoop my ass as long as a nigga thats tatted with ha  USERID  USERID ,1
5095,a bitch gone lie for no reason but a woman gone tell you the truth  USERID ,2
5096,a bitch got my name tatted on her  USERID ,2
5097,a bitch on the low but we know  USERID ,2
5098,"a boy i used to go to school with was arrested for stabbing someone 

what the fuck  USERID ",2
5099,a bunch of bitches i swear  USERID ,2
5100,a child is a responsibility just like a job and if you go to work and your boss always with the shit you gon wanna quit bm is that boss  USERID ,2
5101,a cockroach can live several weeks with its head cut off  USERID ,2
5102,a dick is a dick to me  USERID ,1
5103,a good woman is an investment a bad bitch is a bill why is dat so true  USERID ,2
5104,a greasy take away is the best hangover cure but i will be paying for eating shit this week  USERID  USERID ,1
5105,a haiku about finals  USERID USERID i am really fucked where did this semester gofuck fuck fuck fuck fuck  USERID ,1
5106,a la mala was fucking great  USERID ,2
5107,a little attitude no prob itll make the shit last  USERID ,2
5108,a little bit of honesty wouldnt go a miss from these two sides diving fouling feigning injury best league my arse  USERID USERID  USERID ,1
5109,a lot of bitches shake my hand but be talking down on me  USERID ,1
5110,a lot of shit done khanged and a lot of shit aint  USERID ,2
5111,a lot of shit happens to me i just dont talk about it  USERID ,2
5112,a lot of shit on my mind  USERID ,2
5113,a lot of yall bitches aint cute yall jus known  USERID  USERID ,0
5114,a lying bitch favorite words im not going nowhere  USERID ,2
5115,a masseur fucks her patient URL URL  USERID ,2
5116,a new age of hip hop is coming and the sellout should be damn worried and batten down their homes cause a storm is coming  USERID ,2
5117,a new start for sylvia hatchell a veteran tar heel URL  USERID ,2
5118,a nigga will do anything to keep you amp the next bitch  USERID dont be a dummy  USERID  USERID ,0
5119,a person can be black amp still be culturally amp socially different than me some black ppl be weirdos from suburbs amp shit we still different  USERID ,2
5120,a person can only take so much bullshit  USERID ,2
5121,a pos job is to pretty much just be a fucking asshole  USERID ,2
5122,a pound a fucking pound get her off the show  USERID ,2
5123,a real leader aint gotta say shitbut just do  USERID ,2
5124,a relationship is only made for two but some bitches dont know how to count  USERID ,2
5125,a rt  USERID USERID nigga made a presentation on why bitches aint shit  USERID URL  USERID ,0
5126,a short hello from our friends in old phuket town URL  USERID ,2
5127,a simple hello could lead to a million things  USERID ,2
5128,a simple hello could lead to a million things  USERID have a great day everybody  USERID  USERID ,0
5129,a sucker for the delights of the cock  USERID porn vids  USERID  USERID  USERID  USERID URL  USERID ,0
5130,a tank he came in on a fucking tank  USERID  USERID ,1
5131,a thats not what personal means and b what the fuck URL  USERID ,2
5132,a vegan gluten free and normal human are all hanging out the normal human leaves because fuck the other two he eats real food  USERID ,2
5133,aand she just kisses the person above this tweet on this lips totally not giving a shit who or what it is  USERID ,2
5134,aaron keeps begging me and michelle to see his instagram video and had finally given up and is showing it to us it was cute ivan is cute  USERID ,2
5135,about fucking time coach fuck you neymar  USERID ,2
5136,about to change my mind about panama cant find shit to wear man  USERID  USERID  USERID ,1
5137,about to put some ppl in their feelings  USERID “crystalbosset text someone u aint shit they might need that motivation this morning”  USERID ,1
5138,about to put these kids out just woke up and already getting on my damn nerves  USERID ,1
5139,about to start producing music real shit  USERID ,2
5140,about to try and start this garcia shit  USERID ,2
5141,absolutely cannot wait for shit to hit the fan  USERID  USERID ,1
5142,absolutely cant stand anastasia amp tim i wish she would just shut up amp stop bitching  USERID  USERID ,1
5143,absolutely fucking awesome in barcelona  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID you rocked x  USERID ,0
5144,abt to be on my anaya shit amp take my braids down quick asl bc im over them  USERID ,1
5145,according to elian theres a white drink at starbucks he said its the only drink white girls get what the fuck  USERID  USERID ,1
5146,"acting like a queen fucking like a slave
URL
hardcore  USERID  USERID  USERID  USERID  USERID URL  USERID ",0
5147,acting like you dont care is the hardest shit  USERID ,2
5148,acting like your shit dont stink  USERID ,2
5149,actually fuck it the money aint coming out of my pocket if hes good hes good  USERID ,2
5150,actually give up with so much shit atm like 4⃣ honey  USERID ,2
5151,actually i dont give a flying fuck  USERID ,2
5152,actually naw i pay 9 a month for this shit im staying  USERID  USERID  USERID ,1
5153,actually no fuck that i want to be in the expendables 4 i want to be the wild card underdog who seduces and betrays the rock  USERID ,2
5154,add me on snaper and get fuckedup with snaps dillianselvey  USERID ,2
5155,addicted to hundreds nd bad bitches  USERID ,2
5156,adele is a hot big tit mature who fucks great  USERID hot x  USERID USERID  USERID  USERID  USERID  USERID  USERID URL  USERID ,0
5157,adesso in onda the beatles  USERID michelle URL  USERID ,0
5158,admin  USERID USERID dont bitch here but to him  USERID ,1
5159,after a 12 hour flight and a 90 minutes bus ride a bitch ready to turn up  USERID  USERID  USERID USERID URL  USERID ,0
5160,"after a ridiculous amount of time and no sleep im not sure ive ever been so damn happy to be done with a project 
lessoncycle  USERID ",2
5161,"after holy week hell week naman 󾌼
midterms  USERID ",2
5162,after i lost my dad i stopped giving a fuck about people leaving  USERID ,2
5163,after like 2 months of not having a sim card i now have one i can now actually upload shit because i can do it on the go  USERID ,2
5164,"after reading the first issue of that german club nintendo comic i now want a nintendoslasher monster crossover
holy shit  USERID ",2
5165,after that roast i have a lot more respect for the little fuck bieber  USERID  USERID  USERID  USERID ,0
5166,after this shitty picture was taken i dropped my phone in spicy mayo and now my speaker is fucked up ¯¯ URL  USERID ,1
5167,ah fuck it blunt emma is back lol  USERID ,2
5168,ah im bored asf im tweeting  USERID USERID stupid shit  USERID ,1
5169,ah lads this el classico is gone to fuck bunch of diving crying kids play the game of ball before i change the channel plz  USERID ,2
5170,ah man i look cute as hell nice  USERID ,2
5171,ah shit are people already asking people to prom  USERID ,2
5172,ah sly loved donghaes movie  USERID  USERID ,0
5173,ah yes shitty person turns out to hate trans men im not even surprised  USERID ,2
5174,aha bitches was mad as shit that ameira was with me yesterday  USERID  USERID ,1
5175,ahahahahahahaha bitch thats what you get for fucking around amp being a homewrecker lmfao  USERID ,2
5176,ahh fuck it im going back to sleep  USERID ,2
5177,ahmy figurines arrived im disappointed by the fact that they are all made in china  USERID ,2
5178,ain gone ever stop loving you bitch  USERID ,2
5179,ain wit that fuck shit today um clearly not dat bitch  USERID ,2
5180,aint a damn thing changed  USERID URL  USERID ,0
5181,aint a damn thing changed you can still get the work  USERID ,2
5182,aint got no time for relationships im takin flights and shit  USERID ,2
5183,aint heard from amia in so long we had hella catching up to do  USERID ,2
5184,aint no bitch in my dna  USERID ,2
5185,aint nobody got time for a so called boyfriend who does nothing but stress you tf out and make you wonder if you mean shit to him  USERID ,2
5186,aint nobody on here i wanna converse with so i guess ill talk my shit  USERID  USERID ,1
5187,"aint nothing wrong with being by yourself 
i rather do that or go to jail for some dumb shit  USERID URL  USERID ",0
5188,aint shit friendly about me  USERID  USERID ,0
5189,aint shit nobody can say to me i know what tf i read  USERID ,2
5190,aint shit on here but a bunch of hoes  USERID ,2
5191,aint shit on tv  USERID ltltltlt  USERID ,1
5192,aint shit original about these clicks the way yall rap talk think and act is straight chicago slang  USERID ,2
5193,aint shit pretty but my girl and my momma  USERID ,2
5194,aint shit worse then wanting somebody that want somebody else  USERID  USERID ,1
5195,aint too pretty in the face but she supa thick… im just thinking with my dick  USERID ,2
5196,aint with no funny shit today  USERID ,2
5197,aint you man b you go in let another man take your shit b  USERID  USERID ,0
5198,ak stop bullshitting about bjp congress and other parties now you belong to the same muck  USERID ,2
5199,al qatar il 49 della cinese shandong dongming petrochemical per 5 mld  USERID qatra for investment amp developme URL  USERID  USERID ,0
5200,alcohol tonight is not an option fuckno  USERID ,2
5201,alex krycek my sad little leather jacket bombshell woobie russian murderer  USERID ,2
5202,alexi stans justin biebers dick so dont come for me about my dads  USERID ,2
5203,all dey have in philly is fuckboys fake people  USERID wannabes  USERID followers hoes  USERID  USERID ,1
5204,all dudes aint the same yall just attracted to fuck boys  USERID ,2
5205,all girls are sluts so i fuck em like the worthless pieces of shit they are and some reason they like the dominance and rudeness  USERID ,2
5206,all girls who potheads are hoes they usually end up fucking the niggas they smoke with  USERID ,2
5207,all headshots if you think you can take my bitch  USERID ,2
5208,all i ask is that a bihh keep that pussy shaved and clean amp ill eat that mf anytime of the day  USERID ,2
5209,all i can say is what the fuck  USERID ,2
5210,all i give a fuck about is my dad  USERID everybody else dont mean shit to me  USERID amp thats on everything  USERID  USERID ,1
5211,all i have going for me is sarcasm resting bitch face huge thighs and good eyebrows on most days  USERID ,2
5212,"all i hear is about 
bitches
money
hoes
drugs 

logic 
jcole
kendrick
emeniem

and a few other rapers rap about real shit the rest are bs  USERID ",2
