,text,curseword,curseWordCatg,date,sentiment
27744, USERID  USERID USERID dear website asking for my age im going to select born in 2011 sincerely why is that even a fking option  USERID ,f**k,7,Oct2011,1
13848, USERID  USERID USERID dear whoever is reading this youre beautiful  someone out there is crazy about you smile lifes too sho to be un   USERID ,hoe,1,Oct2011,0
30072, USERID  USERID USERID dear whoever is reading this youre beautiful and someone out there is crazy about you so cont URL  USERID ,hoe,1,Oct2011,0
29830, USERID  USERID USERID dear whoever is reading this youre beautiful and someone out there is crazy about you so smile life is too sho   USERID ,hoe,1,Oct2011,0
28030, USERID  USERID USERID dear whoever is reading this youre beautiful and someone out there is crazy about you so smile life is too sho to b   USERID ,hoe,1,Oct2011,0
33047, USERID  USERID USERID dear whoever is reading this youre beautiful and someone out there is crazy about you so smile life is too sho to be  USERID USERID   USERID ,hoe,1,Oct2011,0
23200, USERID  USERID USERID decaf coffee tastes like shit  USERID ,shit,7,Oct2011,1
3271, USERID  USERID USERID dee what the f is so funny down their  USERID on her way down to sleep wit u give u some of that cat pussy  USERID ,pussy,1,Oct2011,1
30553, USERID  USERID USERID deep down i wanna send a txt but my pride is not with nothinlt libra shit  USERID ,shit,7,Oct2011,1
21408, USERID  USERID USERID deez mufuggas reading lips roun dis bish damn u want da formula dat bad my g haha  USERID ,damn,2,Oct2011,0
31577, USERID  USERID USERID defintiton of stupid  knowing the truth  seeing the truth  but still believing lies   USERID ,tit,1,Oct2011,1
25316, USERID  USERID USERID den one fogie xmas eve santa became gay  USERID ,gay,1,Oct2011,0
8717, USERID  USERID USERID den upoferete h anorimotita twn agoriwn  USERID ,tit,1,Oct2011,0
7568, USERID  USERID USERID denk dat ik om half 4 even langs de burgerking ga l  hoe vaak ga jij in een week naar de bk  USERID ,hoe,1,Oct2011,0
15355, USERID  USERID USERID depaure to houston to ufc expo hello my fans i wanna see everybody there  USERID ,hell,2,Oct2011,0
15878, USERID  USERID USERID des hasler will coach the dogs from 2013 by gee the manly board really screwed up that one  USERID ,screw,1,Oct2011,1
1031, USERID  USERID USERID dese hoes backgrounds will shocc da shit outta yuh  USERID ,hoe,1,Oct2011,0
34533, USERID  USERID USERID detroit over everything bitch  USERID ,bitch,1,Oct2011,1
14854, USERID  USERID USERID device sector update new ipod nano estimates steps works wout nike sensor in shoe URL  USERID ,hoe,1,Oct2011,0
23696, USERID  USERID USERID dey playn dat zro i hate u bitchalotta faces popped up n my mind smh  USERID ,bitch,1,Oct2011,0
22173, USERID  USERID USERID dez am bitches dumb you late lol  USERID ,bitch,1,Oct2011,1
14660, USERID  USERID USERID dibajak  USERID USERID atulah  USERID  USERID USERID makanya jgn mikirin  USERID USERID aja bitchy  USERID  USERID USERID duch pucy1ng cy11n  USERID ,bitch,1,Oct2011,0
22236, USERID  USERID USERID dick in yo mouthfuck what you say  USERID ,dick,1,Oct2011,0
29650, USERID  USERID USERID dick is here again  USERID USERID offa chain  USERID ,dick,1,Oct2011,0
24748, USERID  USERID USERID dickrid·ing² dikrahyding  verb  the act of continuously overpraising an individual with the intentions of   USERID ,dick,1,Oct2011,0
30297, USERID  USERID USERID dickrid·ing² dikrahyding  verb  the act of continuously overpraising an individual with the intentions of b   USERID ,dick,1,Oct2011,0
15656, USERID  USERID USERID did harry reid really just change the senate rules in order to block a vote on the jobs bill obamas gonna be pissed  USERID   USERID ,pissed,7,Oct2011,1
24696, USERID  USERID USERID did i ask you no then shut the hell up  USERID ,hell,2,Oct2011,1
25060, USERID  USERID USERID did i just hear somebody say fuck at the ending of  USERID  the fcc will have a field day with this  USERID ,fuck,7,Oct2011,1
19144, USERID  USERID USERID did you know that when you put your ear up to a strangers legs you can hear them say what the fuck are you doing  USERID ,fuck,7,Oct2011,1
2443, USERID  USERID USERID didnt give a fuck yesterday dont give a fuck today and i prolly wont give a fuck tomorrow  USERID ,fuck,7,Oct2011,1
22154, USERID  USERID USERID different day same shit  USERID ,shit,7,Oct2011,1
35201, USERID  USERID USERID different people same bullshit  USERID ,shit,7,Oct2011,1
12821, USERID  USERID USERID differenter 3 road trips  big tits  USERID ,tit,1,Oct2011,0
26243, USERID  USERID USERID ding dong  USERID  USERID USERID a victory for lgbtq youth tonight dombrowsky is out  USERID  USERID  USERID  USERID ,queer,1,Oct2011,0
36964, USERID  USERID USERID dirgahayu jogjakaakau adlh kakak bagi daerah2 di seluruh nusantara inijadilah pengayom yg menunjukan bahwa jalan bu   USERID ,gay,1,Oct2011,0
24802, USERID  USERID USERID dis da look i give hoeslls URL  USERID ,hoe,1,Oct2011,1
35101, USERID  USERID USERID dislike me like mei dont give a fuck  USERID ,fuck,7,Oct2011,1
7201, USERID  USERID USERID dit is een koe samenvatting dit is om het ko samen te vatten  USERID shit wat een niveau weer op de hu  USERID ,shit,7,Oct2011,0
2, USERID  USERID USERID diversity my bag is lv my wallet is chanel  my shoes are prada  USERID  USERID  USERID ,hoe,1,Oct2011,0
25544, USERID  USERID USERID dj siik opener for gambino crowded and hot as fuck up in here  USERID USERID URL  USERID ,fuck,7,Oct2011,0
34604, USERID  USERID USERID dnt let  USERID USERID  USERID USERID hear u say tht lol  USERID  USERID USERID mets are the best hands down lt fuck outta hea  USERID ,fuck,7,Oct2011,1
35138, USERID  USERID USERID do some people think dressing like a hewa will make guys respect u ugh guess againthe skank look is out  USERID ,skank,1,Oct2011,1
23500, USERID  USERID USERID do these jeans make my dick look fat  USERID ,dick,1,Oct2011,1
31041, USERID  USERID USERID do u know how many dicks got twerked on to wetter by twista  USERID ,dick,1,Oct2011,1
32267, USERID  USERID USERID do u seriously hv to retweet every single compliment and mention u get i really cudnt gv a shit bout it  USERID ,shit,7,Oct2011,1
17433, USERID  USERID USERID do you expect every black american to paicipate in the civil rights movement answer yes motherfucker  USERID  USERID   USERID ,motherfucker,1,Oct2011,1
30862, USERID  USERID USERID do you like the way taco bells look then youre gonna love every building in phoenix arizona  USERID ,hoe,1,Oct2011,0
10159, USERID  USERID USERID do you want a tampon with that status you moody bitch  USERID ,bitch,1,Oct2011,1
26733, USERID  USERID USERID doc says no guitar fer a couple weeks  USERID USERID 50 stitches between my hand and back warning graphic shit URL  USERID ,tit,1,Oct2011,1
13123, USERID  USERID USERID does someone want to fuck softly  USERID ,fuck,7,Oct2011,1
8212," USERID  USERID USERID dog owners asked to sign fireworks petition
URL  USERID ",tit,1,Oct2011,1
2843, USERID  USERID USERID dog they was on a break and ross fucked a bitchit was her fault they was on a break  USERID ,bitch,1,Oct2011,1
34381, USERID  USERID USERID don cherry is a fucking legend head shots should stay in the game man up or go play baseball  USERID ,fuck,7,Oct2011,0
14673, USERID  USERID USERID donde esta la butt naked hoes  USERID ,hoe,1,Oct2011,0
11621, USERID  USERID USERID dont be no hoe or ima open hand something  slap the fcck out you   USERID  USERID  USERID USERID  USERID ,hoe,1,Oct2011,0
26238, USERID  USERID USERID dont be the kid who walks slowly in the hallway excuse me bro fking move  USERID ,f**k,7,Oct2011,1
25457, USERID  USERID USERID dont call me a stranger the phone works both ways i dont always have to sta a fking conversation  USERID ,f**k,7,Oct2011,0
22436, USERID  USERID USERID dont cry just say fuck you and smile  USERID ,fuck,7,Oct2011,0
16320, USERID  USERID USERID dont downtalk it in front of the entire world then get mad when other people have some bad shit to say get positive  USERID ,shit,7,Oct2011,0
23446, USERID  USERID USERID dont fck wit me  im not in the mood to deal with the bullshitt andd the lies  bye  USERID ,shit,7,Oct2011,1
8236, USERID  USERID USERID dont fuck up something thats down for life for something thats just around for a night”  USERID ,fuck,7,Oct2011,0
20020, USERID  USERID USERID dont fuck with  USERID  USERID USERID  USERID USERID  USERID ,fuck,7,Oct2011,1
25983, USERID  USERID USERID dont fuck with me i dont have time for your bullshit ¯¯  USERID ,shit,7,Oct2011,1
31203, USERID  USERID USERID dont give a fuck how u feel about me i feel da same way u feel about me  USERID ,fuck,7,Oct2011,1
23845, USERID  USERID USERID dont judge me off the shit tht you hear   USERID ,shit,7,Oct2011,1
23686, USERID  USERID USERID dont kiss ass that keeps shitting on you  USERID ,ass,3,Oct2011,1
18738, USERID  USERID USERID dont leave me a voice mail thats gay  USERID ,gay,1,Oct2011,1
34942, USERID  USERID USERID dont let no grown ass man get on top of you and pump his sweaty ass away youre not getting raped demand some good dick  USERID ,dick,1,Oct2011,0
27134, USERID  USERID USERID dont let no nigga nor no bitch change you  USERID ,bitch,1,Oct2011,0
37811, USERID  USERID USERID dont like me have a seat with all those other bitches waiting for me to give a fuck theres no more seats left  USERID ,bitch,1,Oct2011,1
29796, USERID  USERID USERID dont like me have a seat with the rest of the bitches waiting for me to give a fuck  USERID ,bitch,1,Oct2011,1
5293, USERID  USERID USERID dont make me cry tonight   USERID  USERID  USERID USERID i miss aaliyah damn  USERID ,damn,2,Oct2011,1
3533, USERID  USERID USERID dont no grown man key no damn car  USERID USERID how you even fix ur hand to do something so junior varsity chickenhead cheerleader  USERID ,damn,2,Oct2011,1
16252, USERID  USERID USERID dont no nigga want no weak bitch  USERID ,bitch,1,Oct2011,0
36517, USERID  USERID USERID dont put all your relationship problems on fb and twitter shit aint national news  USERID ,shit,7,Oct2011,1
26924, USERID  USERID USERID dont retweet that ugly bitch on my tl   USERID ,bitch,1,Oct2011,1
36479, USERID  USERID USERID dont say shit to me 2mrwbitch   USERID ,bitch,1,Oct2011,1
32953, USERID  USERID USERID dont speak on shit you dont know  USERID ,shit,7,Oct2011,1
35118, USERID  USERID USERID dont talk shit when im not around then ride my dick when i am around  USERID ,dick,1,Oct2011,0
15623, USERID  USERID USERID dont tell me 2 tex u if u ain gone talk bout shit  USERID ,shit,7,Oct2011,1
16287, USERID  USERID USERID dont tell me you love me if you fucking dont   USERID ,fuck,7,Oct2011,1
5408, USERID  USERID USERID dont worry gals im still into smashing cunts  USERID ,cunt,1,Oct2011,1
35880, USERID  USERID USERID dont worry if they care too much its great just sta payin attention when they no longer give a fuck  USERID ,fuck,7,Oct2011,1
31643, USERID  USERID USERID dont you hate when hoes hate other hoes for being a hoe  USERID ,hoe,1,Oct2011,0
38019, USERID  USERID USERID dora the explorer is a hoe URL  USERID ,hoe,1,Oct2011,0
14582, USERID  USERID USERID dorian called me and said happy motherfucking bihday  lls   USERID ,fuck,7,Oct2011,0
28168, USERID  USERID USERID dot daughter lookin ass hoe  ctfuu  USERID ,hoe,1,Oct2011,1
4977, USERID  USERID USERID down syndrome kidsre damn adorable  USERID ,damn,2,Oct2011,0
23554, USERID  USERID USERID dragonball z movie39s on broly fucks shit up  USERID ,shit,7,Oct2011,1
6775, USERID  USERID USERID dream  dedication  responsibility  education  attitude  motivation  USERID  USERID ,tit,1,Oct2011,0
5761, USERID  USERID USERID dream come true donghae as unicef ambassador  cr onlyhae URL  USERID ,dong,1,Oct2011,0
19812, USERID  USERID USERID drink up hoe its thursday  USERID ,hoe,1,Oct2011,0
29565, USERID  USERID USERID drose da only nigga who can make me conve back lol dats dat bullshit smh  USERID ,shit,7,Oct2011,1
9128, USERID  USERID USERID drunk girls are so god damn annoying when your not drunk  USERID  USERID ,damn,2,Oct2011,1
25209, USERID  USERID USERID ducks cal and yanks tigers shit what a thursday  USERID ,shit,7,Oct2011,0
25738, USERID  USERID USERID dude she just called you mc hammer oh hell no hold my… lol jk you cant touch this  USERID ,hell,2,Oct2011,1
37960, USERID  USERID USERID dudes always got some to say about girls but in  USERID yall do the same shit so when you try to talk bad about a girl   USERID ,shit,7,Oct2011,1
21078, USERID  USERID USERID dudes who get mad bc she dont wanna fuckgtfoh  USERID ,fuck,7,Oct2011,1
11409, USERID  USERID USERID duh bitch scorpios are the best  USERID ,bitch,1,Oct2011,1
29517, USERID  USERID USERID dumb shit baby boy i miss ya tongue kiss  USERID ,shit,7,Oct2011,0
30534, USERID  USERID USERID dumbest shit ever i hate stupid bullshit  USERID ,shit,7,Oct2011,1
13608, USERID  USERID USERID during health  safety training i was asked in the event of a fire what steps would you take  USERID USERID fucking big ones wa   USERID ,fuck,7,Oct2011,1
7602, USERID  USERID USERID e questa come la giudichiamo ricca lega nord  torino intitoli una piazza a steve jobs  USERID ,tit,1,Oct2011,0
15042, USERID  USERID USERID early release tomarrow  fuck yeah   USERID ,fuck,7,Oct2011,1
7155, USERID  USERID USERID echt grappig ik zag michelle de hele tijd naast me ieneminemutten doen hahaha  USERID ,hell,2,Oct2011,0
9106, USERID  USERID USERID een paar collegas dachten dat ik turks was xd lt hoedan xd je lijkt er niet eens op of praat zo xp  USERID ,hoe,1,Oct2011,0
17599, USERID  USERID USERID eenie meenie miney mo you aint nothing but a hoe you think youre cool you think youre classy reality chec   USERID ,hoe,1,Oct2011,0
27365, USERID  USERID USERID ei shawty   USERID USERID  te amo gossip bitch  USERID ,bitch,1,Oct2011,0
12110, USERID  USERID USERID el dedo no es sólo un sustituto del pene es un complemento y como tal hay que saber usarlo  USERID ,tit,1,Oct2011,0
33094, USERID  USERID USERID el futbol paido contra dickinson  USERID ,dick,1,Oct2011,0
14665, USERID  USERID USERID el temor al señor es la sabiduría y el apaarse del mal es la inteligencia  USERID ,arse,3,Oct2011,0
22135, USERID  USERID USERID elephants and other animals suffering at the hands of the carson  barnes circus  the petition site URL vi   USERID ,tit,1,Oct2011,1
4897, USERID  USERID USERID ellen degeneres and poia de rossis shoe closet nothing like peeking at a celebrity closet of  USERID URL   USERID ,hoe,1,Oct2011,0
15991, USERID  USERID USERID enamorarse debería de ser algo ilegal te apendeja más que las drogas  USERID ,arse,3,Oct2011,2
11696, USERID  USERID USERID ending it is all i fucking think about  USERID ,fuck,7,Oct2011,1
26357, USERID  USERID USERID endless wars high unemployment unbelievable national debt fuck all that lets attack potheads instead URL   USERID ,fuck,7,Oct2011,1
