text,sentiment
i got money i dont need a bitch  USERID ,2
i got news for the monogamous niggas your bitch fucking anonymous niggas  USERID ,2
i got people watching my every move like i give a fuck  USERID ,2
i got straight as for the third quarter of junior year i dont know how the hell i am not going crazy with the amount of work i do  USERID ,2
i got tagged to a post a selfie and a pic of your sunshine fuck this shit im too derp for this  USERID gtlt  USERID ,0
i got to do everything my damn self smh its sad  USERID ,1
i gotta do a lot of shit tomorrow  USERID ,2
i gotta find a way to partner up with someone too many people in poker who are good at doing that shit  USERID ,2
i gotta start hanging out with my arabian niggas more maybe ill get an arabian girl to an shit  USERID ,2
i gotta stop leaving shit to the last minute  USERID lol  USERID ,1
i grew up with this hoe been through hell and back with this hoe but i still love her even tho she get on my nerves  USERID USERID lol  USERID ,0
i guess i should start looking at prom shit  USERID  USERID ,1
i guess ill go alone to get this shit done  USERID ,2
i guess im just a riddle wrapped in a mystery inside a bitch  USERID ,2
i guess its time to look for townhouses or condos cuz this private house shit aint working  USERID ,2
i guess thats what these young cats like though  USERID but damn ian bout to be with you when you get robbed  USERID i value my life  USERID ,0
i had a 3 day weekend and i am so thrown off and now i have a shit ton to do today love being a procrastinator  USERID  USERID ,0
i had a dream where i was hunting for lost treasure with friends but the government wanted to screw me over  USERID ,2
i had a girl break up with me the day i started working like a nigga get on his shit n you kick a nigga to the curb  USERID ,2
"i had a hell of a night can i 
 play it again  USERID  USERID  USERID  USERID ",0
i had al the kids last night lol theyre still here but listen i thought i couldnt manage im a vet at this parenting shit  USERID  USERID ,0
i had my own shit since i was 17 u hoes was still at ya momma house  USERID ,2
i had to get my mind right  USERID fuck who dont like  USERID ,1
i had to get my mind right fuck who dont like  USERID ,2
i had to get my mind right fuck who dont like  USERID  USERID ,1
i had to go through hell to prove im not insane had to meet the devil just to know his name  USERID ,2
i had to hit target and get some benadryl cause these mosquitos been on a frenzy out this bitch i swear im a quart low on blood smh  USERID ,2
i had to leave that nigga alone to get my mind right i done came up on the check got my  USERID USERID mind right i done got my shit together  USERID ,0
i hardly get to sleep in so if you call me this early there better be a good damn reason im so mad right  USERID URL  USERID ,1
i hate a after the club after the turnup ass mf fuck i wanna talk to yo turnt ass for im going to sleep  USERID  USERID ,1
i hate a bitch dat beg dey momma for money then wanna flex like they  USERID  USERID ,1
i hate a bitch that always gotta put hare friends amp family in our business bitch if you want a family amp friend show go find one this not it  USERID ,1
i hate being around people with short ass tempers cant say shit to them without them getting pissed like chill fuck  USERID ,1
i hate but your nigganvm no tell me so i can smack you and him bitch  USERID ,2
i hate buy bathing suits online my top is a small but my bottoms are a damn large and they dont exactly give me that option  USERID  USERID ,1
i hate commercials showing grown ass people do shit theyd never do  USERID ,2
i hate doing last minute shit  USERID ,2
i hate dudes that try so hard in front of women be yourself if you dont got shit to say then dont say it silence is uncomfortable why  USERID ,2
i hate funny acting ass bitches  USERID ,2
i hate how ive been so damn emotional and needy lately  USERID ,1
i hate ice cream lime sorbet is the shit differently  USERID need to by myself some later  USERID ,1
i hate kim jongin shit his voice torturing my soul  USERID ,2
i hate missing shit than seeing everything that happen last night unfold  USERID ,1
i hate nondriving ass mfs pick a lane and stay in that bitch  USERID  USERID ,1
i hate people who continuously stare at me like if u want a pic just ask damn  USERID USERID  USERID USERID asiyah pole dance click here gt URL  USERID ,0
i hate sleeping with this shit in my head so uncomfortable  USERID ,1
i hate that i consider singing as my hobby but i cant write a damn song  USERID ,2
i hate that shit  USERID USERID we never gave af bout sparkles  USERID ,1
i hate that shit  USERID i wish i could just forget about that  USERID ,1
i hate the fact that twitter keeps unfollowing michael for me so damn rude lol  USERID ,1
i hate the word immediately it soundslook like a bunch of words that had nowhere to go so hey lets stay together and shit happened  USERID ,2
i hate these people who post shit on ig and then put some bs wanna be inspirational quote for the caption bitch stfu you sound stupid  USERID ,2
i hate this hailey girl  USERID USERID dont mind her shes a slut  USERID  USERID ,1
i hate this if im pissed or worried play cod get your mind off things die once and i flip the fuck out then im only pissed at the game  USERID ,2
i hate wearing glasses fu shit  USERID ,1
i hate when females post pictures in a college bathroom trying to stunt knowing damn well they ditch class to smoke with broke niggas  USERID ,2
i hate when i cant sleep because im pissed  USERID ,2
i hate when niggas fake like they dont like a bitch tryna sound cool we all knew bra liked her  USERID  USERID ,1
i hate when other people ask others what they should do to their car do whatever the fuck you want its your car homie  USERID ,1
i hate when people assume shit like it irritates me so bad  USERID ,1
i hate when people assume shit when they dont know shit  USERID ,2
i hate when people i dont know try to hug me or touch my hair like bitch pls back dat ass up around the corner amp the fuck away from me  USERID ,1
i hate when people stare at me like mind your own business bitch  USERID ,2
i hate when people tweet that nasty shit it be having my whole body crawling  USERID ,2
i hate when somebody lie dead to ur face lol shit is sad and funny at the same time  USERID ,2
i hate when the parking lot is full as fuck and i have to park far as fuck away from the building at school  USERID ,1
i hate when yana read my shit and dont reply  USERID  USERID ,1
i hate yall mfs who use the word trill but dont know shit about ugk  USERID ,2
i have 3 types of mad when im so mad i just cry when im mad as fuck and just snap and when im mad and dont wanna talk to anybody  USERID ,1
i have 40 hours left for a campaign proposal and my macs having a bitch fit sarap ibalibag  USERID ,2
i have a damn good life  USERID ,2
i have a lot of sand in my ass watch  USERID USERID put your finger in my butt  USERID USERID is fucking gross  USERID  USERID ,1
i have an animated teddy bear as a pet hahaha she is so damn cute  USERID  USERID  USERID love  USERID  USERID URL  USERID ,0
i have an hour to shut this shit down lets go  USERID ,2
i have exactly one month to lose this belly fat lol so i can fit back into the dress i barely wore for my prom bc birdvilles shit sucked  USERID ,2
i have fucks to give take as many as needed and if you have a fuck to spare dump it here for someone else to share  USERID ,2
i have literally had the roughest couple of days of my life sometimes it is so hard to stay strong when everybody wants to screw you over  USERID ,1
i have never been so pasty and pale in my entire life holy shit wheres the sun  USERID ,1
i have no concept of whether my dissertation is shit shit shit or shit shit shit but one things for sure  USERID ,2
i have no idea why i thought real can win this game there is still a chance for that but barca not going to screw it up  USERID ,2
i have no idea why the hell the hoe thought she could smoke  USERID ,2
i have poop coming out of my butthole holy shit my mom needs to hurry the fuck up  USERID ,1
i have put worse shit on my friends twitter calm the fuck down because most of you would do that to your friends too  USERID ,1
i have screenshoots from niggas telling girls not to talk to me because im a hoe lmfao  USERID from a lot of you fuck niggas  USERID ,1
i have shit to do and the wifi is not allowing that lol  USERID ,2
i have so much shit to do and yet everyones acting like a child  USERID ,2
i have so much shit to say but cant begin to put my thoughts into words  USERID ,2
i have such a sweet pussy  USERID so enticing wet and tight x  USERID ,0
i have such anger built up if i could go one round in the ring i would lay u the fuck out like i do on the ps4 when playing ufc hahaha  USERID  USERID ,1
i have that ill do that shit tomorrow feeling everyday  USERID ,0
i have the weirdest boner right now  USERID ,1
i have this resting bitch face  USERID but ill glove you a 15 off coupon amp make your day  USERID there always surprised  USERID  USERID ,0
i have to hide my candy bc people like ebola wanna eat my shit  USERID ,2
i havent even given this kid the address oh damn  USERID ,2
i hear a lot of dumb shit but nigga what  USERID ,2
i heard she was born naked that slut  USERID ,2
i heard your bitch is thirsty new crib it got a fountain  USERID hell rell  USERID ,0
i heard your bitch still wears ecko  USERID ,2
i honestly cant stand people who bitch about relationships like if theyre happy then let them be happy  USERID ,2
